RK_x,Player Name,Club1,Club2,Club3,POS_x,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER,RK_y,NAME,POS_y,TEAM,SALARY
169,Kevin Porter Jr.,CLE,,,SG,50,23.2,10,3.7,8.4,44.2,1.1,3.2,33.5,1.5,2,72.3,3.2,2.2,0.9,0.3,1.9,0,0,10.82,470,Kevin Porter Jr.,SG,Cleveland Cavaliers,"$1,290,960 "
170,Tomas Satoransky,CHI,,,SG,65,28.9,9.9,3.6,8.5,43,1,3.1,32.2,1.6,1.9,87.6,3.9,5.4,1.2,0.1,2,3,0,13.52,126,Tomas Satoransky,SG,Chicago Bulls,"$10,000,000 "
171,Joe Ingles,UTAH,,,SG,72,29.7,9.8,3.4,7.7,44.5,2,4.9,39.9,1,1.3,78.7,3.9,5.2,0.9,0.2,2,3,0,12.64,112,Joe Ingles,SG,Utah Jazz,"$11,954,546 "
172,Furkan Korkmaz,PHI,,,SG,72,21.7,9.8,3.4,7.8,43,2,4.9,40.2,1.1,1.4,75.5,2.3,1.1,0.6,0.2,0.8,0,0,12.08,369,Furkan Korkmaz,SG,Philadelphia 76ers,"$1,620,564 "
173,Frank Kaminsky,PHX,,,PF,39,19.9,9.7,3.5,7.9,45,1.1,3.2,33.1,1.6,2.3,67.8,4.5,1.9,0.4,0.3,0.9,1,0,14.25,212,Frank Kaminsky,PF,Phoenix Suns,"$4,767,000 "
174,Mitchell Robinson,NY,,,C,61,23.1,9.7,4.1,5.6,74.2,0,0,0,1.4,2.4,56.8,7,0.6,0.9,2,0.6,8,0,23.51,402,Mitchell Robinson,C,New York Knicks,"$1,599,712 "
175,Markieff Morris,LAL,DET,,PF,58,20.5,9.7,3.5,7.9,44.3,1.5,3.9,38.6,1.1,1.5,77.6,3.8,1.3,0.5,0.3,1.3,1,0,12.57,343,Markieff Morris,PF,Los Angeles Lakers,"$1,750,000 "
176,Dorian Finney-Smith,DAL,,,PF,71,29.9,9.5,3.4,7.4,46.6,1.6,4.3,37.6,1.1,1.5,72.2,5.7,1.6,0.6,0.5,1,5,0,12.35,236,Dorian Finney-Smith,PF,Dallas Mavericks,"$4,000,000 "
177,Aaron Holiday,IND,,,PG,66,24.5,9.5,3.5,8.5,41.4,1.3,3.3,39.4,1.1,1.3,85.1,2.4,3.4,0.8,0.2,1.3,3,0,11.64,306,Aaron Holiday,PG,Indiana Pacers,"$2,329,200 "
178,Jeff Green,UTAH,HOU,,PF,48,20,9.4,3.3,7.2,46.2,1.3,3.8,33.9,1.5,1.9,80.2,2.8,1,0.5,0.4,0.9,0,0,13.72,516,Jeff Green,PF,Houston Rockets,"$439,475 "
179,Shake Milton,PHI,,,SG,40,20.1,9.4,3.4,6.9,48.4,1.5,3.4,43,1.3,1.6,78.5,2.2,2.6,0.5,0.2,1.2,0,0,14.44,422,Shake Milton,SG,Philadelphia 76ers,"$1,455,697 "
180,Dwight Powell,DAL,,,C,40,26.5,9.4,3.7,5.7,63.8,0.3,1,25.6,1.9,2.8,66.7,5.7,1.5,0.9,0.6,0.9,1,0,15.96,123,Dwight Powell,C,Dallas Mavericks,"$10,259,375 "
181,George Hill,MIL,,,PG,59,21.5,9.4,3.3,6.4,51.6,1.4,3,46,1.4,1.7,84.2,3,3.1,0.8,0.1,1,0,0,16.97,140,George Hill,PG,Milwaukee Bucks,"$9,133,907 "
182,Kentavious Caldwell-Pope,LAL,,,SG,69,25.5,9.3,3.4,7.3,46.7,1.3,3.5,38.5,1.1,1.5,77.5,2.1,1.6,0.8,0.2,0.9,0,0,11.01,152,Kentavious Caldwell-Pope,SG,Los Angeles Lakers,"$8,089,282 "
183,Michael Porter Jr.,DEN,,,SF,55,16.4,9.3,3.5,7,50.9,1.1,2.7,42.2,1.1,1.3,83.3,4.7,0.8,0.5,0.5,0.9,9,0,19.84,260,Michael Porter Jr.,SF,Denver Nuggets,"$3,389,400 "
184,Marquese Chriss,GS,,,SF,59,20.3,9.3,3.6,6.5,54.5,0.1,0.7,20.5,2,2.6,76.9,6.2,1.9,0.7,1.1,1.3,9,0,19.5,504,Marquese Chriss,SF,Golden State Warriors,"$654,469 "
185,Landry Shamet,LAC,,,SG,53,27.4,9.3,3,7.4,40.4,2.1,5.6,37.5,1.2,1.4,85.5,1.9,1.9,0.4,0.2,0.8,0,0,8.51,328,Landry Shamet,SG,LA Clippers,"$1,995,120 "
186,Daniel Theis,BOS,,,C,65,24.1,9.2,3.7,6.6,56.6,0.5,1.5,33.3,1.3,1.8,76.3,6.6,1.7,0.6,1.3,0.8,7,0,17.89,204,Daniel Theis,C,Boston Celtics,"$5,000,000 "
187,Donte DiVincenzo,MIL,,,SG,66,23,9.2,3.5,7.7,45.5,1.3,3.7,33.6,1,1.3,73.3,4.8,2.3,1.3,0.3,1.4,1,0,14.09,274,Donte DiVincenzo,SG,Milwaukee Bucks,"$2,905,800 "
188,Jarrett Culver,MIN,,,G,63,23.9,9.2,3.7,9,40.4,1,3.5,29.9,0.9,1.9,46.2,3.4,1.7,0.9,0.6,1.3,0,0,9.62,189,Jarrett Culver,G,Minnesota Timberwolves,"$5,813,640 "
189,Mikal Bridges,PHX,,,SF,73,28,9.1,3.4,6.6,51,1,2.7,36.1,1.4,1.7,84.4,4,1.8,1.4,0.6,1,1,0,12.97,229,Mikal Bridges,SF,Phoenix Suns,"$4,161,000 "
190,Maxi Kleber,DAL,,,PF,74,25.5,9.1,3.2,6.9,46.1,1.6,4.3,37.3,1.1,1.3,84.9,5.2,1.2,0.3,1.1,0.8,2,0,13.62,156,Maxi Kleber,PF,Dallas Mavericks,"$8,000,000 "
191,Monte Morris,DEN,,,PG,73,22.4,9,3.6,7.8,45.9,0.9,2.4,37.8,1,1.2,84.3,1.9,3.5,0.8,0.2,0.7,0,0,14.98,405,Monte Morris,PG,Denver Nuggets,"$1,588,231 "
192,Svi Mykhailiuk,DET,,,SG,56,22.6,9,3,7.2,41,2.1,5.1,40.4,1,1.3,81.4,1.9,1.9,0.7,0.1,1.1,0,0,11.21,431,Svi Mykhailiuk,SG,Detroit Pistons,"$1,416,852 "
192,Josh Jackson,MEM,,,SG,22,17.3,9,3.2,7.2,44,1,3.3,31.9,1.6,2.3,70,3,1.6,0.8,0.4,1.3,0,0,14.15,172,Josh Jackson,SG,Memphis Grizzlies,"$7,059,480 "
192,Derrick Favors,NO,,,C,51,24.4,9,4.1,6.6,61.7,0,0.1,14.3,0.8,1.4,56.3,9.8,1.6,0.6,0.9,1.1,18,0,18.54,66,Derrick Favors,C,New Orleans Pelicans,"$17,650,000 "
195,Bruce Brown,DET,,,SF,58,28.2,8.9,3.4,7.7,44.3,0.6,1.7,34.4,1.5,2.1,73.9,4.7,4,1.1,0.5,1.7,4,0,11.96,439,Bruce Brown,SF,Detroit Pistons,"$1,416,852 "
196,Gary Trent Jr.,POR,,,SG,61,21.8,8.9,3.2,7.2,44.4,1.8,4.4,41.8,0.6,0.7,82.2,1.6,1,0.8,0.3,0.3,0,0,12.91,430,Gary Trent Jr.,SG,Portland Trail Blazers,"$1,416,852 "
197,Cameron Johnson,PHX,,,SF,57,22,8.8,3.1,7.1,43.5,1.9,4.8,39,0.8,1,80.7,3.3,1.2,0.6,0.4,0.6,2,0,12.94,232,Cameron Johnson,SF,Phoenix Suns,"$4,033,440 "
198,Jordan Poole,GS,,,SG,57,22.4,8.8,2.9,8.8,33.3,1.3,4.6,27.9,1.7,2.1,79.8,2.1,2.4,0.6,0.2,1.3,0,0,7.25,331,Jordan Poole,SG,Golden State Warriors,"$1,964,760 "
199,Kent Bazemore,POR,SAC,,SF,68,24.8,8.8,2.9,7.9,37.5,1.2,3.6,34.4,1.7,2.2,76.9,4.3,1.4,1.1,0.6,1.3,0,0,9.3,56,Kent Bazemore,SF,Sacramento Kings,"$19,269,662 "
200,Austin Rivers,HOU,,,SG,68,23.4,8.8,3.1,7.4,42.1,1.4,4,35.6,1.1,1.6,70.3,2.6,1.7,0.7,0.1,0.7,0,0,10.47,317,Austin Rivers,SG,Houston Rockets,"$2,147,317 "
201,Moritz Wagner,WSH,,,C,45,18.6,8.7,3.2,5.9,54.5,0.6,1.8,31.3,1.7,2.1,82.1,4.9,1.2,0.6,0.4,1.5,2,0,15.13,319,Moritz Wagner,C,Washington Wizards,"$2,063,520 "
202,Grayson Allen,MEM,,,SG,38,18.9,8.7,3.1,6.6,46.6,1.5,3.7,40.4,1,1.2,86.7,2.2,1.4,0.3,0.1,0.9,0,0,12.01,300,Grayson Allen,SG,Memphis Grizzlies,"$2,429,400 "
203,Josh Okogie,MIN,,,SF,62,25,8.6,2.7,6.4,42.7,0.7,2.5,26.6,2.5,3.1,79.6,4.3,1.6,1.1,0.4,1.4,0,0,11.56,292,Josh Okogie,SF,Minnesota Timberwolves,"$2,530,680 "
204,Derrick Jones Jr.,MIA,,,SF,59,23.3,8.5,3.1,5.9,52.7,0.6,2.2,28,1.6,2.1,77.2,3.9,1.1,1,0.6,0.5,0,0,14.92,360,Derrick Jones Jr.,SF,Miami Heat,"$1,645,357 "
205,James Johnson,MIA,MIN,,PF,32,19.3,8.4,3.2,6.7,47.9,1,2.8,36.3,1,1.5,64.6,3.7,2.3,0.8,1,1.5,0,0,14.86,80,James Johnson,PF,Minnesota Timberwolves,"$15,349,400 "
206,E'Twaun Moore,NO,,,G,56,18.2,8.3,3.3,7.8,42.6,1.1,3,37.7,0.6,0.8,68.9,2.3,1.4,0.6,0.2,0.7,0,0,11.38,145,E'Twaun Moore,G,New Orleans Pelicans,"$8,664,928 "
207,DeAndre Jordan,BKN,,,C,56,22,8.3,3.4,5.1,66.6,0,0,0,1.5,2.2,68,10,1.9,0.3,0.9,1.3,13,0,19.95,128,DeAndre Jordan,C,Brooklyn Nets,"$9,881,598 "
208,Ivica Zubac,LAC,,,C,72,18.4,8.3,3.3,5.3,61.3,0,0,0,1.7,2.3,74.7,7.5,1.1,0.2,0.9,0.8,10,0,21.75,180,Ivica Zubac,C,LA Clippers,"$6,481,482 "
209,Anfernee Simons,POR,,,SG,70,20.7,8.3,3.1,7.7,39.9,1.1,3.2,33.2,1.1,1.3,82.6,2.2,1.4,0.4,0.1,0.9,1,0,9,316,Anfernee Simons,SG,Portland Trail Blazers,"$2,149,560 "
210,Justin Holiday,IND,,,SF,73,25,8.3,2.8,6.7,42.8,1.8,4.5,40.5,0.7,0.9,79.1,3.3,1.3,1.2,0.6,0.6,0,0,12.14,211,Justin Holiday,SF,Indiana Pacers,"$4,767,000 "
211,Kelly Olynyk,MIA,,,PF,67,19.4,8.2,2.7,5.9,46.2,1.4,3.5,40.6,1.3,1.5,86,4.6,1.7,0.7,0.3,1.1,3,0,14.67,101,Kelly Olynyk,PF,Miami Heat,"$12,667,885 "
212,Jalen Brunson,DAL,,,PG,57,17.9,8.2,3.2,6.8,46.6,0.8,2.1,35.8,1.1,1.3,81.3,2.4,3.3,0.4,0.1,1.2,2,0,14.96,448,Jalen Brunson,PG,Dallas Mavericks,"$1,416,852 "
213,Jahlil Okafor,NO,,,C,30,15.6,8.1,3.4,5.4,62.3,0,0.1,33.3,1.3,2.1,64.5,4.2,1.2,0.2,0.7,1.3,2,0,18.39,347,Jahlil Okafor,C,New Orleans Pelicans,"$1,702,486 "
214,Enes Freedom,BOS,,,C,58,16.9,8.1,3.4,6,57.2,0,0.1,14.3,1.2,1.7,70.7,7.4,1,0.4,0.7,1,9,0,22.48,219,Enes Freedom,C,Boston Celtics,"$4,767,000 "
215,Danny Green,LAL,,,SF,68,24.8,8,2.9,7,41.6,1.8,4.8,36.7,0.5,0.7,68.8,3.3,1.3,1.3,0.5,0.9,0,0,10.79,85,Danny Green,SF,Los Angeles Lakers,"$14,634,146 "
216,Tony Snell,DET,,,SF,59,27.8,8,2.9,6.5,44.5,1.7,4.3,40.2,0.5,0.5,100,1.9,2.2,0.5,0.3,0.5,0,0,9.74,114,Tony Snell,SF,Detroit Pistons,"$11,392,857 "
217,Sindarius Thornwell,NO,,,SG,2,17.5,8,3,5.5,54.5,1,2,50,1,2,50,2,2,0.5,0.5,1,0,0,14.72,,Sindarius Thornwell,SG,New Orleans Pelicans,"183,115"
218,Trevor Ariza,POR,SAC,,SF,53,28.2,8,2.7,6.1,43.8,1.5,3.9,37.2,1.2,1.4,83.8,4.6,1.7,1.3,0.3,1.1,0,0,11.01,109,Trevor Ariza,SF,Portland Trail Blazers,"$12,195,122 "
219,Alex Len,ATL,SAC,,C,55,17.6,8,3.2,5.8,55.5,0.3,1.1,27.1,1.2,1.9,64.8,5.8,0.9,0.4,0.9,1,8,0,17.72,230,Alex Len,C,Sacramento Kings,"$4,160,000 "
220,Patrick Beverley,LAC,,,PG,51,26.3,7.9,2.9,6.7,43.1,1.6,4,38.8,0.6,0.9,66,5.2,3.6,1.1,0.5,1.3,4,0,12.54,108,Patrick Beverley,PG,LA Clippers,"$12,345,680 "
221,Timothe Luwawu-Cabarrot,BKN,,,SG,47,18.1,7.8,2.5,5.7,43.5,1.3,3.4,38.7,1.5,1.7,85.2,2.7,0.6,0.4,0.1,0.8,0,0,11.04,505,Timothe Luwawu-Cabarrot,SG,Brooklyn Nets,"$654,469 "
222,J.J. Barea,DAL,,,G,29,15.5,7.7,2.9,7.1,41.1,1.1,2.9,37.6,0.7,0.8,90.9,1.8,3.9,0.2,0.1,1.3,0,0,14.64,386,J.J. Barea,G,Dallas Mavericks,"$1,620,564 "
223,De'Anthony Melton,MEM,,,SG,60,19.5,7.6,2.7,6.7,40.2,0.7,2.3,28.6,1.6,2,76.9,3.7,2.9,1.3,0.3,1.4,0,0,13.49,429,De'Anthony Melton,SG,Memphis Grizzlies,"$1,416,852 "
224,Omari Spellman,MIN,GS,,F,49,18.1,7.6,2.6,6,43.1,0.9,2.2,39.1,1.5,1.9,79.3,4.5,1,0.7,0.5,1.1,1,0,14.45,338,Omari Spellman,F,Golden State Warriors,"$1,897,800 "
225,Terence Davis,TOR,,,SG,72,16.8,7.5,2.8,6.1,45.6,1.3,3.4,38.8,0.7,0.8,86.4,3.3,1.6,0.5,0.2,1.1,1,0,13.88,486,Terence Davis,SG,Toronto Raptors,"$898,310 "
226,Marc Gasol,TOR,,,C,44,26.4,7.5,2.7,6.3,42.7,1.3,3.4,38.5,0.8,1.1,73.5,6.3,3.3,0.8,0.9,1.3,3,0,11.78,43,Marc Gasol,C,Toronto Raptors,"$25,595,700 "
227,Dwight Howard,LAL,,,C,69,18.9,7.5,2.9,4,72.9,0,0.1,60,1.6,3.1,51.4,7.3,0.7,0.4,1.1,1.2,9,0,18.7,378,Dwight Howard,C,Los Angeles Lakers,"$1,620,564 "
228,Ian Mahinmi,WSH,,,C,38,21.3,7.4,2.7,5.5,49.5,0.1,0.7,19.2,1.8,3,61.9,5.7,1.3,0.8,1.2,1.2,1,0,14.19,79,Ian Mahinmi,C,Washington Wizards,"$15,450,051 "
229,Tyus Jones,MEM,,,PG,65,19,7.4,3,6.6,45.9,0.7,1.9,37.9,0.7,0.9,74.1,1.6,4.4,0.9,0.1,0.8,0,0,15.75,138,Tyus Jones,PG,Memphis Grizzlies,"$9,258,000 "
230,Bismack Biyombo,CHA,,,C,53,19.4,7.4,2.8,5.2,54.3,0,0,0,1.7,2.8,60.3,5.8,0.9,0.2,0.9,0.9,8,0,16.18,70,Bismack Biyombo,C,Charlotte Hornets,"$17,000,000 "
231,Jaxson Hayes,NO,,,C,64,16.9,7.4,2.7,4,67.2,0,0.1,25,1.9,3,64.7,4,0.9,0.4,0.9,0.8,3,0,17.64,206,Jaxson Hayes,C,New Orleans Pelicans,"$4,862,040 "
232,Wesley Matthews,MIL,,,SG,67,24.4,7.4,2.5,6.3,39.6,1.6,4.4,36.4,0.8,1,76.5,2.5,1.4,0.6,0.1,0.6,0,0,8.1,289,Wesley Matthews,SG,Milwaukee Bucks,"$2,564,753 "
233,Gorgui Dieng,MIN,MEM,,C,63,17.4,7.4,2.6,5.8,45.6,0.9,2.4,35.5,1.2,1.6,77.2,5.6,1.2,0.8,0.9,1,9,0,17.16,72,Gorgui Dieng,C,Memphis Grizzlies,"$16,229,213 "
234,Trey Burke,DAL,PHI,,PG,33,15.8,7.4,2.8,6.3,45,1,2.3,42.7,0.7,0.9,79.3,1.5,2.5,0.5,0.1,0.6,0,0,15.67,385,Trey Burke,PG,Dallas Mavericks,"$1,620,564 "
235,Nerlens Noel,OKC,,,C,61,18.5,7.4,3,4.4,68.4,0,0,33.3,1.3,1.7,75.5,4.9,0.9,1,1.5,1.1,3,0,20.45,372,Nerlens Noel,C,Oklahoma City Thunder,"$1,620,564 "
236,Emmanuel Mudiay,UTAH,,,G,54,15.7,7.3,2.8,6.1,46.2,0.6,1.6,34.5,1.2,1.5,75.9,2.3,2.1,0.4,0.2,1.4,0,0,13.07,366,Emmanuel Mudiay,G,Utah Jazz,"$1,620,564 "
237,Kris Dunn,CHI,,,PG,51,24.9,7.3,3,6.7,44.4,0.6,2.2,25.9,0.8,1.1,74.1,3.6,3.4,2,0.3,1.3,0,0,12.15,198,Kris Dunn,PG,Chicago Bulls,"$5,348,007 "
238,Willie Cauley-Stein,DAL,GS,,C,54,20.3,7.2,3.2,5.6,57.9,0,0,0,0.7,1.2,60.6,5.8,1.3,0.9,1.1,0.7,3,0,17.06,315,Willie Cauley-Stein,C,Dallas Mavericks,"$2,177,483 "
239,Michael Carter-Williams,ORL,,,PG,45,18.5,7.2,2.5,5.8,42.7,0.5,1.7,29.3,1.8,2.1,83.2,3.3,2.4,1.1,0.5,1.2,0,0,15.37,371,Michael Carter-Williams,PG,Orlando Magic,"$1,620,564 "
240,Mason Plumlee,DEN,,,C,61,17.3,7.2,2.9,4.7,61.5,0,0.1,0,1.4,2.5,53.5,5.2,2.5,0.5,0.6,1.3,2,0,18.86,89,Mason Plumlee,C,Denver Nuggets,"$14,041,096 "
241,Jeremiah Martin,BKN,,,PG,9,11,7.1,2.7,5.9,45.3,0.6,2,27.8,1.2,1.6,78.6,1.1,2,0.8,0.2,0.4,0,0,21.89,,Jeremiah Martin,PG,Brooklyn Nets,"79,568"
242,Tyler Johnson,BKN,PHX,,G,39,18.2,7,2.5,6.4,38.8,1,3.1,31.9,1.1,1.3,84,2,1.9,0.4,0.2,0.7,0,0,10.19,526,Tyler Johnson,G,Brooklyn Nets,"$183,115 "
243,Zach Collins,POR,,,PF,11,26.4,7,2.9,6.2,47.1,0.6,1.7,36.8,0.5,0.7,75,6.3,1.5,0.5,0.5,1.3,0,0,9.92,228,Zach Collins,PF,Portland Trail Blazers,"$4,240,200 "
244,Rondae Hollis-Jefferson,TOR,,,SF,60,18.7,7,2.6,5.5,47.1,0.1,0.4,13,1.8,2.4,73.4,4.7,1.8,0.8,0.4,1,2,0,15.09,295,Rondae Hollis-Jefferson,SF,Toronto Raptors,"$2,500,000 "
245,P.J. Tucker,HOU,,,PF,72,34.3,6.9,2.5,5.9,41.5,1.5,4.2,35.8,0.5,0.7,81.3,6.6,1.6,1.1,0.5,1,6,0,8.29,148,P.J. Tucker,PF,Houston Rockets,"$8,349,039 "
246,Hamidou Diallo,OKC,,,SG,46,19.5,6.9,2.9,6.4,44.6,0.3,1.2,28.1,0.8,1.4,60.3,3.6,0.8,0.8,0.2,1.1,3,0,9.36,447,Hamidou Diallo,SG,Oklahoma City Thunder,"$1,416,852 "
247,Delon Wright,DAL,,,SG,73,21.5,6.9,2.6,5.6,46.2,0.6,1.7,37,1.1,1.4,77,3.8,3.3,1.2,0.3,1,1,0,15.47,135,Delon Wright,SG,Dallas Mavericks,"$9,473,684 "
248,Frank Mason III,MIL,,,G,9,13.1,6.9,2.6,5.7,45.1,0.7,2.3,28.6,1.1,1.9,58.8,2.1,3.2,0.6,0.1,1.2,0,0,16.95,,Frank Mason III,G,Milwaukee Bucks,"79,568"
249,Harry Giles III,SAC,,,PF,46,14.5,6.9,3,5.5,55.4,0,0,0,0.8,1.1,77.6,4.1,1.3,0.5,0.4,1,2,0,16.51,288,Harry Giles III,PF,Sacramento Kings,"$2,578,800 "
250,Brad Wanamaker,BOS,,,PG,71,19.3,6.9,2.3,5.1,44.8,0.5,1.4,36.3,1.8,1.9,92.6,2,2.5,0.9,0.2,1.1,0,0,12.85,423,Brad Wanamaker,PG,Boston Celtics,"$1,445,697 "
251,JaMychal Green,LAC,,,PF,63,20.7,6.8,2.4,5.6,42.9,1.5,3.8,38.7,0.6,0.8,75,6.2,0.8,0.5,0.4,0.9,7,0,11.11,216,JaMychal Green,PF,LA Clippers,"$4,767,000 "
252,Luguentz Dort,OKC,,,SF,36,22.8,6.8,2.4,6.1,39.5,0.8,2.8,29.7,1.2,1.5,79.2,2.3,0.8,0.9,0.1,0.6,0,0,7.65,528,Luguentz Dort,SF,Oklahoma City Thunder,"$155,647 "
253,Dragan Bender,MIL,GS,,F,16,17.9,6.7,2.6,5.8,44.6,0.9,2.7,34.9,0.6,0.9,71.4,4.6,1.8,0.3,0.6,1.3,0,0,10.98,350,Dragan Bender,F,Golden State Warriors,"$1,678,854 "
253,Damyean Dotson,NY,,,SG,48,17.4,6.7,2.5,6,41.4,1.2,3.4,36.2,0.5,0.7,66.7,1.9,1.2,0.5,0.1,0.4,0,0,10.94,396,Damyean Dotson,SG,New York Knicks,"$1,618,520 "
255,Kyle Korver,MIL,,,G,58,16.6,6.7,2.2,5.1,43,1.7,4.1,41.8,0.6,0.7,85.4,2.1,1.2,0.4,0.2,0.8,0,0,11.33,375,Kyle Korver,G,Milwaukee Bucks,"$1,620,564 "
256,Chris Boucher,TOR,,,PF,62,13.2,6.6,2.3,4.8,47.2,0.6,1.9,32.2,1.5,1.9,78.4,4.5,0.4,0.4,1,0.5,5,0,20.76,403,Chris Boucher,PF,Toronto Raptors,"$1,588,231 "
257,Nicolo Melli,NO,,,PF,60,17.4,6.6,2.3,5.4,42.1,1.2,3.4,33.5,0.9,1.2,74,3,1.4,0.6,0.4,0.8,0,0,11.43,231,Nicolo Melli,PF,New Orleans Pelicans,"$4,102,564 "
258,James Ennis III,ORL,PHI,,F,69,18.3,6.6,2.3,5.2,44.6,0.8,2.4,32.5,1.1,1.4,80.6,3.6,0.9,0.5,0.3,0.8,1,0,11.57,,James Ennis III,F,Orlando Magic,"1,138,230"
259,Ersan Ilyasova,MIL,,,PF,63,15.7,6.6,2.3,5,46.6,0.8,2.2,36.5,1.1,1.4,82.8,4.8,0.8,0.4,0.3,0.5,5,0,14.89,175,Ersan Ilyasova,PF,Milwaukee Bucks,"$7,000,000 "
260,Boban Marjanovic,DAL,,,C,44,9.6,6.6,2.8,4.8,57.3,0.1,0.4,23.5,1,1.3,75.4,4.5,0.5,0.2,0.2,0.7,6,0,25.8,255,Boban Marjanovic,C,Dallas Mavericks,"$3,500,000 "
261,JaVale McGee,LAL,,,C,68,16.6,6.6,2.9,4.5,63.7,0,0.1,50,0.8,1.2,64.6,5.7,0.5,0.5,1.4,0.8,2,0,19.39,235,JaVale McGee,C,Los Angeles Lakers,"$4,000,000 "
262,Keita Bates-Diop,MIN,DEN,,SF,44,16.9,6.5,2.3,5.3,42.7,0.8,2.3,33,1.2,1.7,72,2.9,0.7,0.4,0.5,0.4,0,0,12.45,434,Keita Bates-Diop,SF,Denver Nuggets,"$1,416,852 "
263,T.J. McConnell,IND,,,PG,71,18.7,6.5,3,5.8,51.6,0.1,0.2,29.4,0.5,0.6,83.3,2.7,5,0.8,0.2,1.4,2,0,16.52,253,T.J. McConnell,PG,Indiana Pacers,"$3,500,000 "
264,Kevin Knox II,NY,,,F,65,17.9,6.4,2.2,6.2,35.9,1,3.1,32.7,1,1.6,65.3,2.8,0.9,0.4,0.4,0.7,0,0,8.38,225,Kevin Knox II,F,New York Knicks,"$4,380,120 "
265,Trey Lyles,SA,,,PF,63,20.2,6.4,2.4,5.4,44.6,1,2.7,38.7,0.5,0.7,73.3,5.7,1.1,0.4,0.4,0.6,2,0,12.63,194,Trey Lyles,PF,San Antonio Spurs,"$5,500,000 "
266,CJ Miles,WSH,,,G,10,16.1,6.4,1.9,5.9,32.2,1.1,3.5,31.4,1.5,2,75,1.2,1.2,1,0.4,0.4,0,0,11.09,149,CJ Miles,G,Washington Wizards,"$8,333,333 "
267,Lonnie Walker IV,SA,,,SG,61,16.2,6.4,2.5,5.9,42.6,0.7,1.7,40.6,0.7,1,72.1,2.3,1.1,0.5,0.2,0.7,0,0,10.52,280,Lonnie Walker IV,SG,San Antonio Spurs,"$2,689,920 "
268,Cory Joseph,SAC,,,PG,72,24.4,6.4,2.4,5.7,41.5,0.8,2.2,35.2,0.8,1,85.7,2.6,3.5,0.7,0.3,1.1,0,0,10.12,111,Cory Joseph,PG,Sacramento Kings,"$12,000,000 "
269,Royce O'Neale,UTAH,,,PF,71,28.9,6.3,2.2,5.1,43.3,1.3,3.4,37.7,0.6,0.8,76.4,5.5,2.5,0.8,0.5,0.9,2,0,9.49,393,Royce O'Neale,PF,Utah Jazz,"$1,618,520 "
270,Marco Belinelli,SA,,,G,57,15.5,6.3,2.2,5.5,39.2,1.2,3.1,37.6,0.8,1,82.8,1.7,1.2,0.2,0,0.3,0,0,10.86,188,Marco Belinelli,G,San Antonio Spurs,"$5,846,154 "
271,Frank Jackson,NO,,,PG,59,13.5,6.3,2.3,5.6,40.5,0.8,2.4,32.6,0.9,1.3,74.7,1.4,1,0.3,0.1,0.8,0,0,9.16,398,Frank Jackson,PG,New Orleans Pelicans,"$1,618,520 "
272,Abdel Nader,OKC,,,SF,55,15.8,6.3,2.2,4.8,46.8,0.9,2.3,37.5,0.9,1.2,77.3,1.8,0.7,0.4,0.4,0.8,0,0,11.36,394,Abdel Nader,SF,Oklahoma City Thunder,"$1,618,520 "
273,Frank Ntilikina,NY,,,PG,57,20.8,6.3,2.3,5.8,39.3,0.8,2.4,32.1,0.9,1,86.4,2.1,3,0.9,0.3,1.2,1,0,9.85,208,Frank Ntilikina,PG,New York Knicks,"$4,855,800 "
274,Taj Gibson,NY,,,C,62,16.5,6.1,2.7,4.6,58.4,0.1,0.2,28.6,0.7,0.9,73.2,4.3,0.8,0.4,0.5,0.8,0,0,16.14,142,Taj Gibson,C,New York Knicks,"$9,000,000 "
275,Meyers Leonard,MIA,,,C,51,20.3,6.1,2.3,4.6,50.9,1,2.5,41.4,0.4,0.5,64.3,5.1,1.1,0.3,0.3,0.8,2,0,10.67,116,Meyers Leonard,C,Miami Heat,"$11,286,516 "
276,Dusty Hannahs,MEM,,,G,2,6.5,6,2,4.5,44.4,1,1.5,66.7,1,1,100,0.5,0,0,0,0,0,0,21.38,,Dusty Hannahs,G,Memphis Grizzlies,"81,678"
276,Juancho Hernangomez,MIN,DEN,,F,48,17.4,6,2.1,5.1,40.5,0.9,2.7,34.1,0.9,1.5,62,4.1,0.8,0.4,0.2,0.7,4,0,10.45,262,Juancho Hernangomez,F,Minnesota Timberwolves,"$3,321,030 "
276,Mike Scott,PHI,,,PF,68,17.8,6,2.2,5.1,42.6,1.2,3.2,36.9,0.4,0.5,81.1,3.6,0.8,0.3,0.1,0.4,0,0,11.24,213,Mike Scott,PF,Philadelphia 76ers,"$4,767,000 "
276,Eric Mika,SAC,,,PF,1,19,6,2,3,66.7,0,0,0,2,2,100,7,0,0,0,0,0,0,13.94,,Eric Mika,PF,Sacramento Kings,"50,752"
280,Georges Niang,UTAH,,,SF,66,14,5.9,2.1,4.9,43.8,1.4,3.4,40,0.3,0.4,83.3,1.9,0.7,0.3,0.1,0.5,0,0,11.79,356,Georges Niang,SF,Utah Jazz,"$1,645,357 "
