RK_x,Player Name,Club1,Club2,Club3,POS_x,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER,RK_y,NAME,POS_y,TEAM,SALARY
112,Montrezl Harrell,LAL,,,C,69,22.9,13.5,5.4,8.7,62.2,0,0.1,0,2.6,3.7,70.7,6.2,1.1,0.7,0.7,1.1,8,0,22.76,138,Montrezl Harrell,C,Los Angeles Lakers,"$9,258,000 "
113,Mikal Bridges,PHX,,,SF,72,32.6,13.5,5,9.3,54.3,1.9,4.4,42.5,1.5,1.8,84,4.3,2.1,1.1,0.9,0.8,2,0,16.45,237,Mikal Bridges,SF,Phoenix Suns,"$4,161,000 "
114,Goran Dragic,MIA,,,PG,50,26.7,13.4,4.8,11.1,43.2,1.8,4.9,37.3,2,2.4,82.8,3.4,4.4,0.7,0.2,2.4,1,0,13.07,62,Goran Dragic,PG,Miami Heat,"$18,000,000 "
115,Marcus Morris Sr.,LAC,,,SF,57,26.4,13.4,4.8,10.2,47.3,2.5,5.2,47.3,1.3,1.6,82,4.1,1,0.6,0.3,1,0,0,14.51,81,Marcus Morris Sr.,SF,LA Clippers,"$14,888,721 "
116,Carmelo Anthony,POR,,,PF,69,24.5,13.4,4.7,11.3,42.1,1.9,4.7,40.9,2,2.2,89,3.1,1.5,0.7,0.6,0.9,0,0,14.66,410,Carmelo Anthony,PF,Portland Trail Blazers,"$1,620,564 "
117,Josh Jackson,DET,,,SG,62,25.2,13.4,4.8,11.4,41.9,1.2,4.1,30,2.6,3.5,72.9,4.1,2.3,0.9,0.8,2.3,2,0,12.1,223,Josh Jackson,SG,Detroit Pistons,"$4,767,000 "
118,Danilo Gallinari,ATL,,,PF,51,24,13.3,4,9.3,43.4,2,5,40.6,3.2,3.4,92.5,4.1,1.5,0.6,0.2,0.8,2,0,16.37,55,Danilo Gallinari,PF,Atlanta Hawks,"$19,500,000 "
119,Duncan Robinson,MIA,,,SG,72,31.4,13.1,4.4,10,43.9,3.5,8.5,40.8,0.9,1,82.7,3.5,1.8,0.6,0.3,1.1,1,0,11.1,379,Duncan Robinson,SG,Miami Heat,"$1,663,861 "
120,Marcus Smart,BOS,,,PG,48,32.9,13.1,4.2,10.6,39.8,1.9,5.9,33,2.7,3.4,79,3.5,5.7,1.5,0.5,2,3,0,13.8,91,Marcus Smart,PG,Boston Celtics,"$13,446,428 "
121,Tyrese Haliburton,SAC,,,PG,58,30.1,13,5,10.7,47.2,2.1,5.1,40.9,0.8,1,85.7,3,5.3,1.3,0.5,1.6,5,0,16.19,253,Tyrese Haliburton,PG,Sacramento Kings,"$3,831,840 "
122,Shake Milton,PHI,,,SG,63,23.2,13,4.8,10.6,45,1.1,3.2,35,2.3,2.8,83,2.3,3.1,0.6,0.3,1.6,0,0,14.64,366,Shake Milton,SG,Philadelphia 76ers,"$1,701,593 "
123,P.J. Washington,CHA,,,PF,64,30.5,12.9,4.7,10.7,44,1.8,4.5,38.6,1.7,2.3,74.5,6.5,2.5,1.1,1.2,2,10,0,13.42,244,P.J. Washington,PF,Charlotte Hornets,"$4,023,600 "
123,Markelle Fultz,ORL,,,PG,8,26.9,12.9,5.1,13,39.4,0.5,2,25,2.1,2.4,89.5,3.1,5.4,1,0.3,2.3,1,0,12.05,107,Markelle Fultz,PG,Orlando Magic,"$12,288,697 "
125,Cole Anthony,ORL,,,PG,47,27.1,12.9,4.7,11.7,39.7,1.2,3.7,33.7,2.3,2.8,83.2,4.7,4.1,0.6,0.4,2.3,0,0,12.16,278,Cole Anthony,PG,Orlando Magic,"$3,285,120 "
126,Kyle Kuzma,LAL,,,SF,68,28.7,12.9,4.9,11.1,44.3,2,5.6,36.1,1,1.4,69.1,6.1,1.9,0.5,0.6,1.7,13,0,12.8,263,Kyle Kuzma,SF,Los Angeles Lakers,"$3,562,178 "
127,Jarrett Allen,CLE,BKN,,C,63,29.6,12.8,4.7,7.7,61.8,0.1,0.3,31.6,3.2,4.6,70.3,10,1.7,0.5,1.4,1.6,25,0,20.15,250,Jarrett Allen,C,Cleveland Cavaliers,"$3,909,902 "
128,Keldon Johnson,SA,,,SF,69,28.5,12.8,4.9,10.2,47.9,0.9,2.6,33.1,2.1,2.8,74,6,1.8,0.6,0.3,1.1,8,0,13.86,336,Keldon Johnson,SF,San Antonio Spurs,"$2,048,040 "
129,Miles Bridges,CHA,,,SF,66,29.3,12.7,4.7,9.4,50.3,1.8,4.4,40,1.5,1.7,86.7,6,2.2,0.7,0.8,1.6,11,0,14.72,248,Miles Bridges,SF,Charlotte Hornets,"$3,934,320 "
130,Alec Burks,NY,,,SG,49,25.6,12.7,4.3,10.2,42,2.1,5,41.5,2.1,2.4,85.6,4.6,2.2,0.6,0.3,1,3,0,14.88,190,Alec Burks,SG,New York Knicks,"$6,000,000 "
131,Will Barton,DEN,,,SF,56,31,12.7,4.6,10.9,42.6,1.8,4.6,38.1,1.7,2.2,78.5,4,3.2,0.9,0.4,1.7,0,0,11.86,86,Will Barton,SF,Denver Nuggets,"$13,723,214 "
132,Jalen Brunson,DAL,,,PG,68,25,12.6,4.8,9.2,52.3,1.2,2.9,40.5,1.8,2.2,79.5,3.4,3.5,0.5,0,1.2,1,0,17.19,382,Jalen Brunson,PG,Dallas Mavericks,"$1,663,861 "
133,Myles Turner,IND,,,C,47,31,12.6,4.4,9.2,47.7,1.5,4.4,33.5,2.4,3,78.2,6.5,1,0.9,3.4,1.4,7,0,15.36,63,Myles Turner,C,Indiana Pacers,"$18,000,000 "
134,Seth Curry,PHI,,,SG,57,28.7,12.5,4.5,9.7,46.7,2.2,4.9,45,1.2,1.4,89.6,2.4,2.7,0.8,0.1,1.1,0,0,12.91,163,Seth Curry,SG,Philadelphia 76ers,"$7,834,449 "
135,Kyle Anderson,MEM,,,SF,69,27.3,12.4,4.5,9.5,46.8,1.4,3.8,36,2.1,2.7,78.3,5.7,3.6,1.2,0.8,1.2,3,0,17.27,136,Kyle Anderson,SF,Memphis Grizzlies,"$9,505,100 "
136,Aaron Gordon,DEN,ORL,,PF,50,27.7,12.4,4.6,10,46.3,1.2,3.5,33.5,1.9,3,65.1,5.7,3.2,0.7,0.7,1.9,3,1,14.59,61,Aaron Gordon,PF,Denver Nuggets,"$18,136,364 "
137,Brook Lopez,MIL,,,C,70,27.2,12.3,4.6,9.1,50.3,1.4,4,33.8,1.7,2,84.5,5,0.7,0.6,1.5,0.9,3,0,15.46,100,Brook Lopez,C,Milwaukee Bucks,"$12,697,674 "
138,Saddiq Bey,DET,,,SF,70,27.3,12.2,4,9.9,40.4,2.5,6.6,38,1.8,2.1,84.4,4.5,1.4,0.7,0.2,0.9,3,0,12.64,297,Saddiq Bey,SF,Detroit Pistons,"$2,689,920 "
139,Eric Bledsoe,NO,,,SG,71,29.7,12.2,4.3,10.3,42.1,1.7,5,34.1,1.9,2.7,68.7,3.4,3.8,0.8,0.3,1.6,4,0,11.58,68,Eric Bledsoe,SG,New Orleans Pelicans,"$16,875,000 "
140,Kevin Love,CLE,,,PF,25,24.9,12.2,4.1,10.1,40.9,2.3,6.2,36.5,1.7,2,82.4,7.4,2.5,0.6,0.1,1.5,5,0,15.1,19,Kevin Love,PF,Cleveland Cavaliers,"$31,258,256 "
141,Josh Richardson,DAL,,,SG,59,30.3,12.1,4.5,10.5,42.7,1.5,4.5,33,1.7,1.8,91.7,3.3,2.6,1,0.4,1.3,0,0,11.92,120,Josh Richardson,SG,Dallas Mavericks,"$10,865,952 "
142,Thaddeus Young,CHI,,,PF,68,24.3,12.1,5.4,9.7,55.9,0.2,0.7,26.7,1,1.7,62.8,6.2,4.3,1.1,0.6,2,7,0,20.41,88,Thaddeus Young,PF,Chicago Bulls,"$13,545,000 "
143,Joe Ingles,UTAH,,,SG,67,27.9,12.1,4.1,8.4,48.9,2.7,6.1,45.1,1.1,1.3,84.4,3.6,4.7,0.7,0.2,1.7,2,0,15.92,122,Joe Ingles,SG,Utah Jazz,"$10,863,637 "
144,Jordan Poole,GS,,,SG,51,19.4,12,4,9.3,43.2,1.9,5.4,35.1,2.1,2.3,88.2,1.8,1.9,0.5,0.2,1,0,0,15.19,333,Jordan Poole,SG,Golden State Warriors,"$2,063,280 "
145,Kevin Huerter,ATL,,,SG,69,30.8,11.9,4.6,10.6,43.2,2,5.6,36.3,0.7,0.9,78.1,3.3,3.5,1.2,0.3,1.1,3,0,12.19,294,Kevin Huerter,SG,Atlanta Hawks,"$2,761,920 "
146,Malik Monk,CHA,,,SG,42,20.9,11.7,4.1,9.5,43.4,2,5,40.1,1.4,1.7,81.9,2.4,2.1,0.5,0.1,1.3,0,0,13.63,203,Malik Monk,SG,Charlotte Hornets,"$5,345,687 "
147,Hamidou Diallo,OKC,DET,,SG,52,23.6,11.6,4.3,9,47.7,0.5,1.6,34.1,2.5,3.8,64,5.2,1.9,0.8,0.5,1.5,7,0,14.31,381,Hamidou Diallo,SG,Detroit Pistons,"$1,663,861 "
148,Davis Bertans,WSH,,,SF,57,25.7,11.5,3.4,8.4,40.4,3,7.5,39.5,1.8,2,87,2.9,0.9,0.6,0.2,0.6,0,0,11.44,79,Davis Bertans,SF,Washington Wizards,"$15,000,000 "
149,James Wiseman,GS,,,C,39,21.4,11.5,4.9,9.4,51.9,0.3,1,31.6,1.4,2.2,62.8,5.8,0.7,0.3,0.9,1.5,3,0,13.2,150,James Wiseman,C,Golden State Warriors,"$8,730,240 "
150,Jusuf Nurkic,POR,,,C,37,23.8,11.5,4.6,9,51.4,0.3,0.8,40,1.9,3.1,61.9,9,3.4,1,1.1,2,13,0,20.53,97,Jusuf Nurkic,C,Portland Trail Blazers,"$12,888,889 "
151,Bobby Portis,MIL,,,C,66,20.8,11.4,4.7,9.1,52.3,1.1,2.4,47.1,0.8,1.1,74,7.1,1.1,0.8,0.4,0.8,12,0,20,261,Bobby Portis,C,Milwaukee Bucks,"$3,623,000 "
152,Immanuel Quickley,NY,,,SG,64,19.4,11.4,3.6,9.1,39.5,1.8,4.7,38.9,2.4,2.7,89.1,2.1,2,0.5,0.2,0.9,0,0,15.84,330,Immanuel Quickley,SG,New York Knicks,"$2,105,520 "
153,Rudy Gay,SA,,,SF,63,21.6,11.4,4.2,10,42,1.7,4.4,38.1,1.3,1.6,80.4,4.8,1.4,0.7,0.6,1,1,0,14.76,83,Rudy Gay,SF,San Antonio Spurs,"$14,500,000 "
154,Lou Williams,LAC,ATL,,SG,66,21.6,11.3,4,9.8,41,1,2.6,39.9,2.3,2.6,86.7,2.1,3.4,0.7,0.1,1.6,2,0,14.04,160,Lou Williams,SG,Atlanta Hawks,"$8,000,000 "
155,Jae'Sean Tate,HOU,,,SF,70,29.2,11.3,4.5,8.9,50.6,0.9,2.8,30.8,1.5,2.1,69.4,5.3,2.5,1.2,0.5,1.4,3,0,13.83,478,Jae'Sean Tate,SF,Houston Rockets,"$1,445,697 "
156,Cam Reddish,ATL,,,SF,26,28.8,11.2,3.7,10.1,36.5,1.3,4.8,26.2,2.6,3.2,81.7,4,1.3,1.3,0.3,1.3,0,0,9.36,232,Cam Reddish,SF,Atlanta Hawks,"$4,458,000 "
157,Wendell Carter Jr.,CHI,ORL,,C,54,25.5,11.2,4.3,8.5,50.3,0.3,0.9,29.4,2.4,3.3,73.2,8.2,1.9,0.6,0.8,1.4,13,0,16.76,201,Wendell Carter Jr.,C,Orlando Magic,"$5,448,840 "
158,Naz Reid,MIN,,,C,70,19.2,11.2,4.3,8.3,52.3,0.9,2.5,35.1,1.6,2.4,69.3,4.6,1,0.5,1.1,1,1,0,18.27,452,Naz Reid,C,Minnesota Timberwolves,"$1,517,981 "
159,Enes Freedom,POR,,,C,72,24.4,11.2,4.7,7.8,60.4,0,0.1,25,1.8,2.3,77.4,11,1.2,0.5,0.7,1.1,34,0,22.48,214,Enes Freedom,C,Portland Trail Blazers,"$5,005,350 "
160,Armoni Brooks,HOU,,,SG,20,26,11.2,3.9,9.6,40.6,3,7.9,38.2,0.4,0.6,58.3,3.4,1.5,0.6,0.3,1.1,0,0,10.47,,Armoni Brooks,SG,Houston Rockets,"135,362"
160,Lonnie Walker IV,SA,,,SG,60,25.4,11.2,4.3,10.2,42,1.7,4.7,35.5,1,1.2,81.4,2.6,1.7,0.5,0.3,1.1,0,0,9.85,291,Lonnie Walker IV,SG,San Antonio Spurs,"$2,892,000 "
162,Serge Ibaka,LAC,,,C,41,23.3,11.1,4.5,8.9,51,1,2.8,33.9,1,1.3,81.1,6.7,1.8,0.2,1.1,1.1,5,0,18.21,141,Serge Ibaka,C,LA Clippers,"$9,258,000 "
163,Nickeil Alexander-Walker,NO,,,SG,46,21.9,11,4.2,10,41.9,1.7,4.8,34.7,1,1.4,72.7,3.1,2.2,1,0.5,1.5,0,0,12.58,283,Nickeil Alexander-Walker,SG,New Orleans Pelicans,"$3,113,160 "
164,Jeff Green,BKN,,,PF,68,27,11,3.8,7.8,49.2,1.5,3.7,41.2,1.8,2.4,77.6,3.9,1.6,0.5,0.4,0.8,0,0,13.01,418,Jeff Green,PF,Brooklyn Nets,"$1,620,564 "
165,Blake Griffin,BKN,DET,,PF,46,25.8,11,3.8,8.9,42.3,1.5,4.5,34.1,1.9,2.5,74.4,4.9,3,0.7,0.3,1.3,2,0,12.93,527,Blake Griffin,PF,Brooklyn Nets,"$776,983 "
166,Dwayne Bacon,ORL,,,SG,72,25.7,10.9,4.1,10.1,40.2,0.8,2.9,28.5,2,2.4,82.4,3.1,1.3,0.6,0.1,0.6,0,0,9.99,370,Dwayne Bacon,SG,Orlando Magic,"$1,678,854 "
167,Reggie Bullock,NY,,,SF,65,30,10.9,3.8,8.6,44.2,2.5,6.1,41,0.8,0.8,90.9,3.4,1.5,0.8,0.2,0.7,0,0,11.18,236,Reggie Bullock,SF,New York Knicks,"$4,200,000 "
168,Oshae Brissett,IND,,,SF,21,24.7,10.9,3.5,7.2,48.3,1.6,3.7,42.3,2.4,3.1,76.9,5.5,0.9,0.9,1,0.5,5,0,17.23,528,Oshae Brissett,SF,Indiana Pacers,"$757,453 "
169,Patty Mills,SA,,,PG,68,24.8,10.8,3.7,9,41.2,2.4,6.3,37.5,1,1.1,91,1.7,2.4,0.6,0,1,0,0,11.87,89,Patty Mills,PG,San Antonio Spurs,"$13,535,714 "
170,Cameron Oliver,HOU,,,F,4,21.8,10.8,4.8,8.3,57.6,1,3.3,30.8,0.3,1,25,5.3,1.3,0.5,1,0.8,1,0,17.29,,Cameron Oliver,F,Houston Rockets,"43,070"
171,Ty Jerome,OKC,,,SG,33,23.9,10.7,3.9,8.7,44.6,2.2,5.1,42.3,0.8,1,76.5,2.8,3.6,0.6,0.2,1.4,0,0,13.44,317,Ty Jerome,SG,Oklahoma City Thunder,"$2,303,040 "
172,Reggie Jackson,LAC,,,PG,67,23,10.7,3.9,8.7,45,1.8,4.2,43.3,1,1.2,81.7,2.9,3.1,0.6,0.1,1.1,0,0,14.22,413,Reggie Jackson,PG,LA Clippers,"$1,620,564 "
173,Grayson Allen,MEM,,,SG,50,25.2,10.6,3.5,8.3,41.8,2.1,5.5,39.1,1.6,1.8,86.8,3.2,2.2,0.9,0.2,1,0,0,12.83,306,Grayson Allen,SG,Memphis Grizzlies,"$2,545,320 "
174,Justin Holiday,IND,,,SF,72,30.3,10.5,3.6,8.7,41.3,2.4,6.3,38.2,0.9,1.2,78.8,3.6,1.7,1,0.6,0.8,0,0,10.47,193,Justin Holiday,SF,Indiana Pacers,"$5,720,000 "
175,Donte DiVincenzo,MIL,,,SG,66,27.5,10.4,3.8,9.1,42,2,5.2,37.9,0.8,1.1,71.8,5.8,3.1,1.1,0.2,1.4,5,0,12.99,285,Donte DiVincenzo,SG,Milwaukee Bucks,"$3,044,160 "
176,Cedi Osman,CLE,,,SF,59,25.6,10.4,3.7,9.9,37.4,1.7,5.5,30.6,1.3,1.6,80,3.4,2.9,0.9,0.2,1.4,2,0,10.34,148,Cedi Osman,SF,Cleveland Cavaliers,"$8,840,580 "
177,Mason Plumlee,DET,,,C,56,26.8,10.4,4.2,6.8,61.4,0,0.1,0,2,3,66.9,9.3,3.6,0.8,0.9,1.9,16,2,18.7,159,Mason Plumlee,C,Detroit Pistons,"$8,000,000 "
178,Brandon Clarke,MEM,,,PF,59,24,10.3,4.3,8.4,51.7,0.3,1.3,26,1.3,1.9,69,5.6,1.6,1,0.9,0.6,3,0,17.37,301,Brandon Clarke,PF,Memphis Grizzlies,"$2,602,920 "
179,Delon Wright,SAC,DET,,SG,63,27.7,10.2,3.8,8.2,46.3,1,2.7,37.2,1.6,2,80.2,4.3,4.4,1.6,0.5,1.3,3,0,16.29,146,Delon Wright,SG,Sacramento Kings,"$9,000,000 "
180,Monte Morris,DEN,,,PG,47,25.4,10.2,4,8.2,48.1,1.1,2.9,38.1,1.2,1.6,79.5,2,3.2,0.7,0.3,0.7,0,0,14.04,428,Monte Morris,PG,Denver Nuggets,"$1,588,231 "
181,Elfrid Payton,NY,,,PG,63,23.6,10.1,4.3,9.9,43.2,0.4,1.6,28.6,1.2,1.7,68.2,3.4,3.2,0.7,0.1,1.6,0,0,11.8,215,Elfrid Payton,PG,New York Knicks,"$5,000,000 "
182,Theo Maledon,OKC,,,PG,65,27.4,10.1,3.5,9.4,36.8,1.6,4.8,33.5,1.6,2.1,74.8,3.2,3.5,0.9,0.2,2.2,1,0,8.19,341,Theo Maledon,PG,Oklahoma City Thunder,"$2,000,000 "
183,Jeremy Lamb,IND,,,SG,36,21.3,10.1,3.3,7.7,43.5,1.4,3.6,40.6,2,2.1,94.7,3.6,1.5,0.9,0.6,0.6,0,0,15.81,123,Jeremy Lamb,SG,Indiana Pacers,"$10,500,000 "
184,Jae Crowder,PHX,,,PF,60,27.5,10.1,3.3,8.2,40.4,2.5,6.3,38.9,1,1.3,76,4.7,2.1,0.8,0.5,0.9,0,0,11.88,140,Jae Crowder,PF,Phoenix Suns,"$9,258,000 "
185,Bryn Forbes,MIL,,,SG,70,19.3,10,3.6,7.6,47.3,2.2,4.9,45.2,0.7,0.9,77,1.6,0.6,0.3,0,0.6,1,0,12.84,316,Bryn Forbes,SG,Milwaukee Bucks,"$2,337,145 "
186,Gary Harris,DEN,ORL,,SG,39,27.7,9.9,3.5,8.8,40,1.2,3.6,34,1.6,2,82.1,2,2,0.7,0.3,0.9,0,0,9.18,53,Gary Harris,SG,Orlando Magic,"$19,610,714 "
187,Dorian Finney-Smith,DAL,,,PF,60,32,9.8,3.7,7.8,47.2,2,5,39.4,0.5,0.7,75.6,5.4,1.7,0.9,0.4,0.8,1,0,12,246,Dorian Finney-Smith,PF,Dallas Mavericks,"$4,000,000 "
188,Frank Jackson,DET,,,PG,40,18.5,9.8,3.4,7.3,45.7,1.5,3.8,40.7,1.5,1.9,81.3,2.2,0.9,0.4,0,0.9,0,0,13.31,,Frank Jackson,PG,Detroit Pistons,"250,000"
189,Kentavious Caldwell-Pope,LAL,,,SG,67,28.4,9.7,3.3,7.6,43.1,1.8,4.4,41,1.4,1.7,86.6,2.7,1.9,0.9,0.4,1,1,0,10.74,111,Kentavious Caldwell-Pope,SG,Los Angeles Lakers,"$12,073,020 "
190,Mike Muscala,OKC,,,C,35,18.4,9.7,3.4,7.6,44.6,1.9,5.3,37,0.9,1,91.7,3.8,0.8,0.2,0.3,0.6,0,0,14.72,319,Mike Muscala,C,Oklahoma City Thunder,"$2,283,034 "
191,Otto Porter Jr.,CHI,ORL,,SF,28,21.7,9.7,3.5,8.1,43.2,1.4,3.7,37.5,1.3,1.5,85.7,5.4,2,0.6,0.1,0.9,2,0,14.52,34,Otto Porter Jr.,SF,Orlando Magic,"$28,489,237 "
192,Daniel Theis,BOS,CHI,,C,65,24.6,9.6,3.9,7.2,54.1,0.8,2.3,32.2,1.1,1.7,67.3,5.5,1.7,0.6,0.9,1,6,0,15.02,218,Daniel Theis,C,Chicago Bulls,"$5,000,000 "
193,Isaac Okoro,CLE,,,SF,67,32.4,9.6,3.5,8.3,42,0.9,3.2,29,1.7,2.3,72.6,3.1,1.9,0.9,0.4,1.3,1,0,7.91,184,Isaac Okoro,SF,Cleveland Cavaliers,"$6,400,920 "
194,Wayne Ellington,DET,,,SG,46,22,9.6,3.2,7.3,44.1,2.5,6,42.2,0.6,0.8,80,1.8,1.5,0.4,0.2,0.7,0,0,12.27,407,Wayne Ellington,SG,Detroit Pistons,"$1,620,564 "
195,Cameron Johnson,PHX,,,SF,60,24,9.6,3.4,8.1,42,2,5.6,34.9,0.8,1,84.7,3.3,1.4,0.6,0.3,0.7,0,0,11.83,243,Cameron Johnson,SF,Phoenix Suns,"$4,033,440 "
196,Eric Paschall,GS,,,PF,40,17.4,9.5,3.7,7.5,49.7,0.5,1.4,33.3,1.7,2.4,71.3,3.2,1.3,0.3,0.2,1.1,0,0,13.45,444,Eric Paschall,PF,Golden State Warriors,"$1,517,981 "
197,Taurean Prince,CLE,BKN,,PF,41,22.1,9.5,3.2,8,40.1,1.5,3.8,40,1.6,1.9,85.5,3.5,1.9,0.7,0.6,1.1,0,0,12.1,108,Taurean Prince,PF,Cleveland Cavaliers,"$12,250,000 "
198,Danny Green,PHI,,,SF,69,28,9.5,3.2,7.9,41.2,2.5,6.3,40.5,0.4,0.6,77.5,3.8,1.7,1.3,0.8,1,1,0,12.14,77,Danny Green,SF,Philadelphia 76ers,"$15,365,853 "
199,Trevor Ariza,OKC,MIA,,SF,30,28,9.4,3.3,8,41.1,1.7,4.8,35,1.1,1.5,77.3,4.8,1.8,1,0.6,0.7,1,0,11.9,98,Trevor Ariza,SF,Miami Heat,"$12,800,000 "
200,Cody Zeller,CHA,,,C,48,20.9,9.4,3.8,6.8,55.9,0.1,0.6,14.3,1.8,2.5,71.4,6.8,1.8,0.6,0.4,1.1,8,0,18.22,76,Cody Zeller,C,Charlotte Hornets,"$15,415,730 "
201,Larry Nance Jr.,CLE,,,PF,35,31.2,9.3,3.7,7.8,47.1,1.2,3.3,36,0.9,1.4,61.2,6.7,3.1,1.7,0.5,1.6,5,0,13.22,112,Larry Nance Jr.,PF,Cleveland Cavaliers,"$11,709,091 "
202,Kenyon Martin Jr.,HOU,,,F,45,23.7,9.3,3.6,7.1,50.9,0.8,2.1,36.5,1.3,1.9,71.4,5.4,1.1,0.7,0.9,0.8,4,0,14.65,523,Kenyon Martin Jr.,F,Houston Rockets,"$898,310 "
203,Landry Shamet,BKN,,,SG,61,23,9.3,3,7.5,40.8,2.1,5.5,38.7,1.1,1.3,84.6,1.8,1.6,0.5,0.2,0.8,0,0,10.39,332,Landry Shamet,SG,Brooklyn Nets,"$2,090,040 "
204,Josh Hart,NO,,,SG,47,28.7,9.2,3.2,7.3,43.9,1.3,4.1,32.6,1.5,1.9,77.5,8,2.3,0.8,0.3,1,7,0,12.18,273,Josh Hart,SG,New Orleans Pelicans,"$3,491,159 "
205,Patrick Williams,CHI,,,PF,71,27.9,9.2,3.6,7.4,48.3,0.8,1.9,39.1,1.3,1.8,72.8,4.6,1.4,0.9,0.6,1.4,3,0,10.53,174,Patrick Williams,PF,Chicago Bulls,"$7,068,360 "
206,David Nwaba,HOU,,,SF,30,22.6,9.2,3.5,7.3,48.6,0.6,2.1,27,1.6,2.3,69.1,3.9,1,1,0.7,0.6,1,0,14.4,353,David Nwaba,SF,Houston Rockets,"$1,824,003 "
207,Desmond Bane,MEM,,,SG,68,22.3,9.2,3.4,7.3,46.9,1.7,4,43.2,0.6,0.7,81.6,3.1,1.7,0.6,0.2,0.9,0,0,12.23,350,Desmond Bane,SG,Memphis Grizzlies,"$1,936,440 "
208,Furkan Korkmaz,PHI,,,SG,55,19.3,9.1,3.1,7.7,40.1,1.8,4.9,37.5,1.1,1.5,73.2,2.1,1.5,0.9,0.2,0.8,0,0,12.8,357,Furkan Korkmaz,SG,Philadelphia 76ers,"$1,762,796 "
209,De'Anthony Melton,MEM,,,SG,52,20.1,9.1,3.3,7.6,43.8,1.7,4.1,41.2,0.8,1,80.4,3.1,2.5,1.2,0.6,1.3,1,0,15.28,134,De'Anthony Melton,SG,Memphis Grizzlies,"$9,571,712 "
210,Robin Lopez,WSH,,,C,71,19.1,9,3.8,6,63.3,0.1,0.3,27.8,1.4,1.9,72.3,3.8,0.8,0.2,0.6,1.1,3,0,16.79,171,Robin Lopez,C,Washington Wizards,"$7,300,000 "
211,Ivica Zubac,LAC,,,C,72,22.3,9,3.6,5.5,65.2,0,0.1,25,1.9,2.4,78.9,7.2,1.3,0.3,0.9,1.1,13,0,19.1,177,Ivica Zubac,C,LA Clippers,"$7,000,000 "
212,Jaylen Nowell,MIN,,,SG,42,18.1,9,3.4,8,42.4,1.2,3.6,33.3,1.1,1.3,81.8,2.3,1.5,0.5,0.3,0.7,0,0,12.41,453,Jaylen Nowell,SG,Minnesota Timberwolves,"$1,517,981 "
213,Talen Horton-Tucker,LAL,,,SG,65,20.1,9,3.4,7.5,45.8,0.6,2,28.2,1.5,2,77.5,2.6,2.8,1,0.3,1.6,4,0,12.99,458,Talen Horton-Tucker,SG,Los Angeles Lakers,"$1,517,981 "
214,Paul Millsap,DEN,,,PF,56,20.8,9,3.4,7.2,47.6,0.9,2.6,34.3,1.3,1.8,72.4,4.7,1.8,0.9,0.6,0.9,2,0,16.46,510,Paul Millsap,PF,Denver Nuggets,"$1,000,000 "
215,DeMarcus Cousins,LAC,HOU,,C,41,17.4,8.9,3.2,7.4,42.6,1.1,3.3,34.8,1.4,2,72.8,6.4,1.9,0.8,0.6,1.6,7,0,16.5,548,DeMarcus Cousins,C,LA Clippers,"$233,095 "
216,Michael Carter-Williams,ORL,,,PG,31,25.8,8.8,3.4,8.7,38.9,0.5,2,24.6,1.6,2.6,61.3,4.5,4.2,0.8,0.5,2.2,0,0,9.51,276,Michael Carter-Williams,PG,Orlando Magic,"$3,300,000 "
217,Bruce Brown,BKN,,,SF,65,22.3,8.8,3.6,6.5,55.6,0.3,0.9,28.8,1.3,1.8,73.5,5.4,1.6,0.9,0.4,0.8,6,0,16.15,378,Bruce Brown,SF,Brooklyn Nets,"$1,663,861 "
218,Danuel House Jr.,HOU,,,SF,36,25.9,8.8,3.1,7.6,40.4,1.5,4.3,34.6,1.1,1.8,65.1,3.7,1.9,0.6,0.4,1,0,0,9.12,257,Danuel House Jr.,SF,Houston Rockets,"$3,717,000 "
218,Jay Scrubb,LAC,,,SG,4,21,8.8,3.5,9,38.9,0.5,2.3,22.2,1.3,1.3,100,3.5,0.3,1,0,1.8,0,0,6.36,,Jay Scrubb,SG,LA Clippers,"449,115"
220,Dario Saric,PHX,,,PF,50,17.4,8.7,3.1,6.8,44.7,0.9,2.7,34.8,1.7,2,84.8,3.8,1.3,0.6,0.1,1.1,0,0,14.4,144,Dario Saric,PF,Phoenix Suns,"$9,250,000 "
221,Isaiah Roby,OKC,,,PF,61,23.4,8.7,3.4,7,48.3,0.5,1.8,29.4,1.4,1.9,74.4,5.6,1.8,0.9,0.6,1.9,3,0,11.94,448,Isaiah Roby,PF,Oklahoma City Thunder,"$1,517,981 "
221,Terence Davis,SAC,TOR,,SG,61,17.6,8.7,3.2,7.5,42.8,1.6,4.4,36.7,0.7,0.9,81.8,2.5,1.4,0.7,0.2,1,0,0,12.72,449,Terence Davis,SG,Sacramento Kings,"$1,517,981 "
223,Raul Neto,WSH,,,PG,64,21.9,8.7,3.3,7,46.8,1,2.6,39,1.2,1.3,88.2,2.4,2.3,1.1,0.1,0.8,0,0,13.01,389,Raul Neto,PG,Washington Wizards,"$1,620,564 "
224,George Hill,OKC,PHI,,PG,30,22.4,8.7,3.2,6.6,48.2,1,2.7,38.7,1.3,1.7,80,2,2.4,0.8,0.2,1,0,0,13.13,133,George Hill,PG,Philadelphia 76ers,"$9,590,602 "
